horizon,mse,rmse,mae,mape,mdape,smape,coverage
3 days,0.11769726785583406,0.3430703540905773,0.24926295132638773,0.10164322766346838,0.06307410663960619,0.10674616503787576,0.5027027027027027
4 days,0.12721817481744235,0.35667656892126004,0.2607966430495323,0.1071148595943995,0.06885037633506516,0.11144394157390894,0.47354830961388333
5 days,0.13574183778429194,0.36843159172944434,0.27132252154250086,0.11243708115694158,0.07119265377206704,0.11668288780319457,0.441732220420745
6 days,0.1388676806609766,0.37264954134008615,0.2753336494805723,0.11338988476307166,0.07219803187368,0.11785396630301435,0.4307238457274095
7 days,0.13689846175112347,0.3699979212794627,0.2743931921124133,0.1114563491732888,0.07027995749608805,0.11707887883158653,0.44415891301137206
8 days,0.13668857342918433,0.36971417802024353,0.27474149733723024,0.11056944236397091,0.0706767438279561,0.11706536449770179,0.4467463319922336
9 days,0.1399692114104735,0.3741245934317517,0.279970537409028,0.11289367957257179,0.07237798598684966,0.11999862709533593,0.43743267328671875
10 days,0.1440106097543763,0.3794872985415669,0.2852408917411503,0.1145900918155476,0.07606100669610624,0.12210209205043039,0.4325361850480835
11 days,0.15016326026346624,0.3875090453956736,0.29245282951545976,0.11848673699297571,0.0790447048289891,0.125532331498043,0.43112903382913026
12 days,0.15575808850831543,0.39466199273342173,0.30000774973398114,0.12240696544948486,0.08164517318950752,0.12882314756458524,0.41994988376656706
13 days,0.16153004323544734,0.40190800344786287,0.30814894522373437,0.1256357466424038,0.08503684961530275,0.1318192494535578,0.382048388374119
14 days,0.16617177656232895,0.4076417257376003,0.3126244247930809,0.1262082126612619,0.08731715093006341,0.13301186554527292,0.3654014670408113
15 days,0.17139007112997198,0.4139928394670275,0.3167137736395898,0.1261523449363922,0.08871086900262908,0.1339976466569705,0.3697632058287796
16 days,0.17215920065347645,0.4149207161054705,0.31464111830699515,0.125854722490326,0.08627493171831342,0.13396425425012606,0.3921015232490642
17 days,0.1716030808592073,0.4142500221595737,0.31441342627281194,0.12517097991696882,0.08691619496711651,0.13305215627983263,0.4028866714183892
18 days,0.1728062263261471,0.41569968285548053,0.3155928765595098,0.12627243700679333,0.08727119154935367,0.13349107877232178,0.4029143897996357
19 days,0.18156516410026202,0.42610463984831476,0.32582956985059,0.13148152073569422,0.08968483931737596,0.13747919383089566,0.38469545026922075
20 days,0.1879732551531871,0.43355882548183367,0.3330935230475153,0.13583414078227476,0.09379267270581065,0.14146297807001262,0.3686723112952621
21 days,0.19070686337056297,0.4366999695106046,0.33572195329443194,0.13622967912313338,0.09554513308877574,0.14220292741337023,0.3508751088936406
22 days,0.1889428570973144,0.4346755768355457,0.33464634796735065,0.13396411623971702,0.09656032288978941,0.14143211363113162,0.35343868458622557
23 days,0.18917464147575588,0.4349421127871569,0.33527440537788084,0.13280785049877458,0.09554513308877574,0.1414857174786034,0.35197093661000917
24 days,0.19142011298033143,0.43751584311923086,0.33940125433745555,0.13461876839204914,0.09654972772146053,0.14388210315942113,0.3526059110406017
25 days,0.19354945694469267,0.43994256096073797,0.34153481680985687,0.1351193960269043,0.09684297318275807,0.14465539829308202,0.36130207415241794
26 days,0.1968548164726996,0.44368323889087763,0.34523658049758227,0.1380113270376813,0.09817587335421744,0.14663450925977353,0.3686527765602018
27 days,0.20003836647541454,0.44725648846653365,0.34879145094536373,0.14064573478517964,0.09927924113215991,0.14832475376443016,0.3636043434068975
28 days,0.20649348621813113,0.4544155435481176,0.3570621428940174,0.14402904075309614,0.10327450187981525,0.1514821891528624,0.3374514928328186
29 days,0.21267523467363006,0.4611672523864092,0.36250002706543416,0.1447359467713384,0.103485069268538,0.15315718814850388,0.3224043715846995
30 days,0.21933702070095412,0.46833430442468565,0.3674301513605092,0.1446756365084334,0.1070476116031389,0.15443199012736805,0.308452715010092
