ds,Most Likely Case,Worst Case,Best Case
2023-01-06,64.76892035245304,62.60377122363373,66.91192014350942
2023-01-07,65.03690791042861,63.0241869100529,67.21217021302022
2023-01-08,65.0492716294832,62.94735644024137,66.95184328378464
2023-01-09,64.79971117497678,62.847880758562475,67.00652227597068
2023-01-10,64.82859668946935,62.803396815282746,66.94318878882184
2023-01-11,64.81673442989036,62.8084203991868,67.0348877351254
2023-01-12,64.83644079850636,62.7902925213355,67.13386666521096
2023-01-13,64.86097727808193,62.627484771119256,66.99552920906936
2023-01-14,65.13205267604869,62.89297288359073,67.22472170179282
2023-01-15,65.14838415948718,63.10904581927675,67.14675354086225
2023-01-16,64.90354173117062,62.95213965497112,67.02545938249457
2023-01-17,64.93775659696705,62.83396632297684,66.89582259662195
2023-01-18,64.93169062754532,62.873974936523084,67.0384632558935
2023-01-19,64.95751421513803,63.00862670576415,67.09806699195381
2023-01-20,64.98834491565728,62.95384621751242,67.0672229183758
2023-01-21,65.26575316582586,63.23776263093633,67.31294216549587
2023-01-22,65.28832645070855,63.322851049017984,67.305233395821
2023-01-23,65.04951647763335,63.065111226694235,67.17339314182018
2023-01-24,65.08944972780313,63.087449285482315,67.26573178979622
2023-01-25,65.08869852743608,62.98671240950371,66.9941694868155
2023-01-26,65.1193598980225,63.0998305560113,67.17328062657056
2023-01-27,65.15449455621065,63.017671542932604,67.33936840962521
2023-01-28,65.43563235534478,63.39672561944115,67.41877224033514
2023-01-29,65.46133556857083,63.398284763367,67.50541718369405
2023-01-30,65.22504461555293,63.18025394234147,67.45695110191964
2023-01-31,65.26688667026315,63.2545208581269,67.29737736386431
2023-02-01,65.26744437590915,63.26342531129144,67.51120793357262
2023-02-02,65.29883202623031,63.37758231318919,67.47537489610754
2023-02-03,65.33413169548434,63.34948378776674,67.4913618392104
