horizon,mse,rmse,mae,mape,mdape,smape,coverage
3 days,319.51618762824313,17.875015737846027,8.634711476172892,0.05440565675949978,0.03510534706931552,0.05323193365546423,0.383980343980344
4 days,321.8822776819629,17.941077940914333,8.614049085905918,0.055210114386703445,0.0368202407948485,0.053965177195757726,0.374985014985015
5 days,333.01694311946875,18.24875182360341,8.748329795360656,0.055926585222913314,0.036320977335514454,0.05459841639515122,0.3709090909090909
6 days,342.9104631306235,18.517841751419724,8.699168840919343,0.05604326698148743,0.03713527428378517,0.05468261996592636,0.36564127764127763
7 days,359.945139951113,18.972220216704027,8.933427966611589,0.0575679540956153,0.03845448247492987,0.05617476750310529,0.35046683046683047
8 days,351.5679126635227,18.750144337138387,8.860827392215269,0.05820146786160937,0.03881909520090747,0.056897031836953854,0.3440759240759241
9 days,361.73111983754706,19.019230264065552,9.141486389915446,0.05978460818937897,0.03881909520090747,0.0583782894819144,0.34363636363636363
10 days,357.422537185471,18.90562184075073,9.14875519284806,0.061001442962466075,0.04133237020039851,0.059614339008669116,0.3321212121212121
11 days,352.4854811057899,18.774596696221998,9.112648260892424,0.0622521239078473,0.0444379913260763,0.06086446409867657,0.33043266893534273
12 days,342.8033178209689,18.51494849630884,9.052187956037379,0.06326187655283011,0.04908477846531835,0.061933412586798034,0.3109090909090909
13 days,359.38914992728695,18.957561813885427,9.260629396809398,0.06494852361505661,0.050322902761683726,0.06346035429995905,0.3023913043478261
14 days,383.3765021454736,19.58000260841335,9.671947106455807,0.06706902149621863,0.05047499802575528,0.06555047144205778,0.27090909090909093
15 days,404.3782999990396,20.109159604494653,9.97051838556091,0.06855946209594291,0.051142354391983676,0.0669877378303026,0.2750761670761671
16 days,405.4880154591498,20.13673298872361,10.08218394294202,0.06816439016520978,0.05065571099937902,0.06673296774602903,0.285004995004995
17 days,417.1434331007592,20.424089529297486,10.171714634255489,0.06848276364748378,0.05073993533329803,0.06697038142818498,0.30308300395256915
18 days,417.05567601757014,20.421941044317265,10.209826814231562,0.06902648399103559,0.04849763557519504,0.06754677509595035,0.30253562653562655
19 days,409.05731031412915,20.22516527285078,9.99648532665502,0.0685169280996742,0.04781467313245786,0.06703162457703914,0.3098101898101898
20 days,411.83395912691657,20.29369259466883,9.998894782774766,0.0683677237813941,0.04786349322311834,0.06687472962188994,0.30363636363636365
21 days,412.97877070673286,20.321879113574436,9.814482862118709,0.06798515271845904,0.04834828060866719,0.06653828256894462,0.2931105651105651
22 days,437.9392293284883,20.926997618590402,10.169686203806926,0.07018225587071134,0.04983987177674802,0.06865501828108031,0.269041769041769
23 days,432.5925658803972,20.798859725484885,10.140655994449002,0.07058479168991215,0.04983987177674802,0.06905631407771538,0.26530386740331496
24 days,445.9382422043614,21.11724987313361,10.463477730283447,0.07183358012173956,0.05053211022876375,0.07011289703591761,0.26225806451612904
25 days,436.4826996414506,20.892168380554725,10.402522463636334,0.07258721414850712,0.05311326580963736,0.07086202779913875,0.26637341153470184
26 days,419.1931985790721,20.47420813069634,10.203088019295965,0.0731731637013728,0.05541772760593492,0.07153610090010229,0.26611570247933886
27 days,399.48010809436505,19.986998476368708,9.98872549833554,0.07366676133433915,0.05768583215223906,0.07218291112015157,0.26545454545454544
28 days,408.73929236478773,20.217301807234016,10.087073336348348,0.07519306730149433,0.05908914423110814,0.07363560813660831,0.23768774703557313
29 days,441.0220113086291,21.000524072237557,10.597725953288917,0.07756523687090193,0.05861581905800174,0.07595051675320245,0.21140316205533596
30 days,470.8421874018053,21.698898299264073,11.002703175402944,0.07923776978142691,0.0583354966803174,0.07746655124396502,0.19730712530712533
