horizon,mse,rmse,mae,mape,mdape,smape,coverage
3 days,389.38367194645855,19.732806996128517,11.214812919643421,0.054551213269560916,0.03230222153057967,0.053311943635830035,0.3912923832923833
4 days,397.83210761422094,19.945729056974102,11.450400612474013,0.055855734726073435,0.03399913592708621,0.054608188655262235,0.3804195804195804
5 days,424.35227572453687,20.59981251673269,11.777737074736304,0.05708407445112364,0.036695370102521385,0.05572676713948076,0.36
6 days,443.43888744660654,21.057988684739257,11.805507856207928,0.05684043314503899,0.03705573457370802,0.055561209855159395,0.3548796068796069
7 days,465.7252371281858,21.580668134424982,11.95433218787622,0.057388184458190196,0.0368627248880903,0.05606609231624866,0.3504078624078624
8 days,464.6266938037823,21.555201084744773,11.840006010710777,0.057162166637427445,0.0364295149583945,0.05593210356526975,0.36746253746253743
9 days,478.44093926296136,21.87329283082365,12.11228687218689,0.058728229028691056,0.03718761558128976,0.05741527711037399,0.3599120234604105
10 days,460.0809295357254,21.44949718608167,12.111096458306347,0.05992453852902916,0.039026315473481045,0.0586494465971425,0.3558162267839687
11 days,444.1078474146846,21.073866456222138,12.143141722442193,0.06100315140570553,0.040746804926837535,0.05979769739958486,0.33067574137092853
12 days,436.9647625376518,20.903702125165577,12.222864139678826,0.062065036150682054,0.04335185794493922,0.06082606968751643,0.32545454545454544
13 days,480.2306906550041,21.914166437603875,12.607525103303475,0.06364480932241805,0.04367185744388064,0.06203293161552593,0.3243675889328063
14 days,529.8700004100741,23.018905282616593,13.098796521871165,0.06561899454123206,0.04416668427158241,0.06371955233319235,0.33454545454545453
15 days,564.7197160834647,23.763832100136224,13.383372654192629,0.06719611932736229,0.044222920507494996,0.0650480651177277,0.3406191646191646
16 days,544.5084070114362,23.33470391951516,13.237729247932881,0.0664692607945274,0.043218778822063805,0.06461779026997246,0.3284915084915085
17 days,518.7149306668549,22.77531406296859,13.136977576783208,0.06665292532541349,0.044302602459000744,0.0649593438166774,0.31389328063241106
18 days,490.23840511135927,22.14132798888448,13.065279707489614,0.06656150079327235,0.04579277933057784,0.06507852054246707,0.2989189189189189
19 days,495.94220490947515,22.269759875433664,13.206689791121347,0.06745124996364883,0.04726450425764621,0.06597194252725902,0.2844155844155844
20 days,523.0618112243754,22.870544620195982,13.444469610941898,0.06802342603381718,0.04748788625915225,0.0664226116006831,0.28
21 days,539.473368107233,23.226565999028633,13.383966935632529,0.0673499777799336,0.047146655946833184,0.06585206521742985,0.27864373464373465
22 days,559.8442729948304,23.661028570094548,13.495717704752986,0.06740831403698491,0.04674921162270808,0.06589125518489664,0.29229484029484026
23 days,550.9865371966441,23.473102419506546,13.288624232734085,0.06659618538848228,0.04636765458201648,0.06520363189404216,0.301386238071321
24 days,559.0399458119666,23.644025583896806,13.495310155284502,0.06767353042124903,0.04626029100242827,0.06619875070817424,0.28747800586510264
25 days,533.9625390063625,23.107629454497545,13.442684312150229,0.06866670000289143,0.04883157672485573,0.06723699764691939,0.27380254154447703
26 days,511.3926868191027,22.61399316394835,13.36395788301783,0.06894008330644845,0.05043744174060744,0.0676109120933568,0.2681769567331065
27 days,501.55744843214865,22.39547830326802,13.370690873568039,0.06955720551781769,0.05255667543763516,0.06819574157351178,0.2781818181818182
28 days,545.6653429795203,23.359480794305348,13.700810880582791,0.07079604321948643,0.05216933390381033,0.06904680837620462,0.29221343873517786
29 days,597.8326009592766,24.4506155537908,14.198542476821336,0.07277770347390948,0.0517292190335102,0.070726479904181,0.30051383399209486
30 days,630.5468103482547,25.11069115632333,14.454577841432025,0.07422624476089795,0.05288847116355291,0.07192654488806517,0.3028992628992629
